question_id,table_id,column_id,score
296,56,11,0.41921696751056725
297,56,0,0.5110469076727903
297,56,1,0.529908934372616
297,56,2,0.5030735196029479
297,56,3,0.4961073986809685
297,56,4,0.40197161052713376
297,56,5,1.0
297,56,6,0.4544615232894456
297,56,7,0.34092718671821576
297,56,8,0.6643524289206688
297,56,9,0.3409151480006123
297,56,10,0.31919656939444024
297,56,11,0.38657264722914836
298,56,0,1.0000000000000002
298,56,1,0.6177498850861766
298,56,2,0.5598151479704606
298,56,3,0.47377018528012327
298,56,4,0.3595561864597051
298,56,5,0.4227535689157841
298,56,6,0.4759191726178
298,56,7,0.39401884732250025
298,56,8,0.46378830984623765
298,56,9,0.3487522553279273
298,56,10,0.32329833197445446
298,56,11,0.46738585886133016
299,56,0,0.5598151479704606
299,56,1,0.6137403511967902
299,56,2,0.9999999999999998
299,56,3,0.46949601532104834
299,56,4,0.3992933238461082
299,56,5,0.41876687488086284
299,56,6,0.4014232907938211
299,56,7,0.35600982949812887
299,56,8,0.4513613419090748
299,56,9,0.35914259896029094
299,56,10,0.36129708068909405
299,56,11,0.38846981885919163
300,56,0,0.6177498850861766
300,56,1,1.0
300,56,2,0.6137403511967902
300,56,3,0.46949601532104834
300,56,4,0.37236581766507376
300,56,5,0.4111179280956247
300,56,6,0.4375230022997225
300,56,7,0.33575532683192766
300,56,8,0.4486273236244258
300,56,9,0.3275595575194214
300,56,10,0.3479689495715888
300,56,11,0.43554595961804565
301,57,0,0.4851529358899911
301,57,1,0.45654669999616965
301,57,2,0.4521222218118699
301,57,3,0.5076560312828149
301,57,4,0.4568927192154203
301,57,5,0.5424388613514667
301,57,6,0.4743684066456582
301,57,7,0.45520956087169356
301,57,8,0.568296102302725
301,57,9,0.4795091823798448
301,57,10,0.44888949612157686
301,57,11,0.44681846564128497
301,57,12,0.5012653597892732
301,57,13,0.46927542532090905
302,57,0,0.4154339176660664
302,57,1,0.4464012010719136
302,57,2,0.43747032848512085
302,57,3,0.4530090439073877
302,57,4,0.4451839318446091
302,57,5,0.6267968501742862
302,57,6,0.48481279890621215
302,57,7,0.48498323903239143
302,57,8,1.0
302,57,9,0.444104773143623
302,57,10,0.4311519522824019
302,57,11,0.42096740339636657
302,57,12,0.4935290015799131
302,57,13,0.44819543651225613
303,57,0,0.5163922589071096
303,57,1,0.5623307966818368
303,57,2,0.5422863222104801
303,57,3,0.5683998795066867
303,57,4,0.5352752015921252
303,57,5,0.5748066771942293
303,57,6,0.7381487193435496
303,57,7,0.5609274707309048
303,57,8,0.568296102302725
303,57,9,0.4795091823798448
303,57,10,0.4557985382359535
303,57,11,0.44066582690859013
303,57,12,0.5081744019036498
303,57,13,0.4761844674352857
304,57,0,0.49551287381347264
304,57,1,0.5028737395177574
304,57,2,0.5688047910609071
304,57,3,0.7381487193435494
304,57,4,0.5103989787892822
304,57,5,0.5097830692485554
304,57,6,0.5683998795066867
304,57,7,0.5339132534443327
304,57,8,0.568296102302725
304,57,9,0.4795091823798448
304,57,10,0.4557985382359535
304,57,11,0.44066582690859013
304,57,12,0.5081744019036498
304,57,13,0.4761844674352857
305,57,0,0.4851529358899911
305,57,1,0.45654669999616965
305,57,2,0.41997560370013787
305,57,3,0.42349911622925424
305,57,4,0.46017068201356104
305,57,5,0.44174872764084044
305,57,6,0.4743684066456582
305,57,7,0.4412006910369714
305,57,8,0.568296102302725
305,57,9,0.9999999999999998
305,57,10,0.48523781107830605
305,57,11,0.43970168472745746
305,57,12,0.5012653597892732
305,57,13,0.46927542532090905
306,57,0,0.4851529358899911
306,57,1,0.45654669999616965
306,57,2,0.44652018601608034
306,57,3,0.42349911622925424
306,57,4,0.4568927192154203
306,57,5,0.44174872764084044
306,57,6,0.4743684066456582
306,57,7,0.4412006910369714
306,57,8,0.568296102302725
306,57,9,0.4795091823798448
306,57,10,0.44888949612157686
306,57,11,0.43970168472745746
306,57,12,0.5012653597892732
306,57,13,0.46927542532090905
307,57,0,0.4920619780043677
307,57,1,0.5128514632210106
307,57,2,0.5042456551659621
307,57,3,0.5339132534443327
307,57,4,0.4971389875436666
307,57,5,0.5550939208126335
307,57,6,0.5609274707309048
307,57,7,0.7381487193435494
307,57,8,0.568296102302725
307,57,9,0.4795091823798448
307,57,10,0.4557985382359535
307,57,11,0.44066582690859013
307,57,12,0.5081744019036498
307,57,13,0.4761844674352857
308,57,0,0.5312371107472263
308,57,1,0.4963401973913971
308,57,2,0.4917996842742343
308,57,3,0.5103989787892822
308,57,4,0.7381487193435494
308,57,5,0.5341802657998742
308,57,6,0.5352752015921252
308,57,7,0.4971389875436666
308,57,8,1.0
308,57,9,0.45786200956877643
308,57,10,0.43714833198154934
308,57,11,0.44066582690859013
308,57,12,0.5081744019036498
308,57,13,0.46284083683599286
309,57,0,0.7381487193435496
309,57,1,0.5477177962102815
309,57,2,0.47145281690379814
309,57,3,0.49551287381347264
309,57,4,0.5312371107472263
309,57,5,0.4791898536418421
309,57,6,0.5163922589071096
309,57,7,0.4741995060966958
309,57,8,0.568296102302725
309,57,9,0.4795091823798448
309,57,10,0.4575494049852169
309,57,11,0.44066582690859013
309,57,12,0.5081744019036498
309,57,13,0.4761844674352857
310,57,0,0.5477177962102815
310,57,1,0.7381487193435496
310,57,2,0.4663665136164147
310,57,3,0.5028737395177574
310,57,4,0.4963401973913971
310,57,5,0.5058255192678947
310,57,6,0.5623307966818368
310,57,7,0.5128514632210106
310,57,8,0.568296102302725
310,57,9,0.4795091823798448
310,57,10,0.4557985382359535
310,57,11,0.44066582690859013
310,57,12,0.5081744019036498
310,57,13,0.4761844674352857
311,58,0,0.6761128470444154
311,58,1,0.6236260915996873
311,58,2,0.5909764227307406
312,58,0,0.6099675217019338
312,58,1,0.5248037740496373
312,58,2,0.5361927638671734
313,58,0,0.8166566299678428
313,58,1,0.7736937581345852
313,58,2,0.6856779422195369
314,58,0,0.7106955446958135
314,58,1,0.5667537187567522
314,58,2,0.6054266076877975
315,58,0,0.8357516068412991
315,58,1,0.6989021995647046
315,58,2,1.0
316,58,0,0.8658834884702046
316,58,1,0.712210657850419
316,58,2,0.8501955933965559
317,58,0,0.6974096881941293
317,58,1,0.657303717356858
317,58,2,0.6074592338790185
318,58,0,0.5795446372825493
318,58,1,0.460592158130301
318,58,2,0.5255274745858238
319,58,0,0.6442763601510627
319,58,1,0.5001130694441921
319,58,2,0.5582030687784999
320,58,0,0.6442763601510627
320,58,1,0.5063677630323182
320,58,2,0.5586996272919793
321,59,0,0.28749092962992356
321,59,1,0.508673878918607
321,59,2,0.46906675950105226
321,59,3,0.5640388817925952
321,59,4,0.42973405547917565
322,59,0,0.3382093441690934
322,59,1,0.44490426741518113
322,59,2,0.43373908273776873
322,59,3,0.4694018548135926
322,59,4,0.9999999999999999
323,59,0,0.411372360187938
323,59,1,1.0
323,59,2,0.7502255017125705
323,59,3,0.4800242312702233
323,59,4,0.4841498483806445
324,59,0,0.2925917681966736
324,59,1,0.830072758661792
324,59,2,0.6166873037325971
324,59,3,0.43514768328085923
324,59,4,0.4032898134665538
325,60,0,0.30783863412376017
325,60,1,0.5634436362078437
325,60,2,0.4530018150646622
325,60,3,0.40262038588028687
325,60,4,0.4140367338204971
325,60,5,0.3695890445498098
325,60,6,0.48581323955924727
325,60,7,1.0
325,60,8,0.3899619698644497
326,60,0,0.44102164284937095
326,60,1,0.42218776808159764
326,60,2,0.4013384885758006
326,60,3,0.5201074746538933
326,60,4,0.5095959029611966
326,60,5,0.6187020109488129
326,60,6,0.5313600808978494
326,60,7,0.5992319196678637
326,60,8,0.46331128542423
327,60,0,0.5154909413122195
327,60,1,0.42218776808159764
327,60,2,0.4013384885758006
327,60,3,0.4378046511685662
327,60,4,0.4440516201691206
327,60,5,1.0000000000000002
327,60,6,0.48193988635455987
327,60,7,0.5924135608834183
327,60,8,0.4222360074346397
328,60,0,0.41131650011753307
328,60,1,0.5634436362078437
328,60,2,0.4530018150646622
328,60,3,0.40262038588028687
328,60,4,0.4678783978381851
328,60,5,0.4299464633700289
328,60,6,0.5297833071455804
328,60,7,0.478996712315527
328,60,8,0.9999999999999999
329,60,0,1.0
329,60,1,0.5634436362078437
329,60,2,0.4530018150646622
329,60,3,0.5276151823257428
329,60,4,0.45737960095630964
329,60,5,0.5154909413122195
329,60,6,0.5297833071455804
329,60,7,0.46802993681939875
329,60,8,0.4368749389171459
330,60,0,0.44600557805980506
330,60,1,0.5634436362078437
330,60,2,0.4530018150646622
330,60,3,1.0
330,60,4,0.5396361965207932
330,60,5,0.4378046511685662
330,60,6,0.5900908430853626
330,60,7,0.46601794465260316
330,60,8,0.41427598092630064
331,60,0,0.3088884029020067
331,60,1,0.7328393286816836
331,60,2,0.5304319116971365
331,60,3,0.40262038588028687
331,60,4,0.39114321721301415
331,60,5,0.35568049945136115
331,60,6,0.44496549976197974
331,60,7,0.44796113520350767
331,60,8,0.3530935334659068
332,60,0,0.3088884029020067
332,60,1,0.5877277640754704
332,60,2,0.6488523834554779
332,60,3,0.40262038588028687
332,60,4,0.39114321721301415
332,60,5,0.35568049945136115
332,60,6,0.44496549976197974
332,60,7,0.42702474530132395
332,60,8,0.3530935334659068
333,60,0,0.35595316756998396
333,60,1,0.42218776808159764
333,60,2,0.3795423375063129
333,60,3,0.40262038588028687
333,60,4,0.45005345350396264
333,60,5,0.4021258057772064
333,60,6,0.7396997343320879
333,60,7,0.5865230331440383
333,60,8,0.42804192762170523
334,61,0,0.4648590852791824
334,61,1,0.5095880311064371
334,61,2,0.4131792662031903
334,61,3,0.32600132126854464
334,61,4,0.4966027794277656
334,61,5,0.4682640342030039
334,61,6,0.45177745732899016
334,61,7,0.46717442289832667
335,61,0,0.32556361597585787
335,61,1,0.4024165709745956
335,61,2,0.39694841913185797
335,61,3,0.3235975624319051
335,61,4,0.6018362695159604
335,61,5,0.43708507447737677
335,61,6,0.35894078528131995
335,61,7,0.4299902829952138
336,61,0,0.4307100291094383
336,61,1,0.39769339261713155
336,61,2,0.3784283066631676
336,61,3,0.29165303734402986
336,61,4,0.3811307600449848
336,61,5,0.4689432240127779
336,61,6,0.5725941287646897
336,61,7,1.0000000000000002
337,61,0,0.4261500259925856
337,61,1,0.318498905964371
337,61,2,0.36299366479738354
337,61,3,0.2679445259489318
337,61,4,0.30782639600404876
337,61,5,0.3950108942508472
337,61,6,0.3463048515406004
337,61,7,0.3242235780946007
338,61,0,0.4648590852791824
338,61,1,1.0
338,61,2,0.5386574221245565
338,61,3,0.2910716929237158
338,61,4,0.41131650011753307
338,61,5,0.39485958671919885
338,61,6,0.4474366444331045
338,61,7,0.39769339261713155
339,61,0,0.38020499524403956
339,61,1,0.41333232689324056
339,61,2,0.3376585323948105
339,61,3,0.45607619298285756
339,61,4,0.37920031521251785
339,61,5,0.38147321865986367
339,61,6,0.421292163275836
339,61,7,0.42002071907396066
340,61,0,0.4261500259925856
340,61,1,0.4474366444331045
340,61,2,0.44879187659909936
340,61,3,0.3251378290721076
340,61,4,0.3919889071471805
340,61,5,0.38766914347519255
340,61,6,1.0000000000000002
340,61,7,0.5725941287646897
341,61,0,0.4261500259925856
341,61,1,0.4474366444331045
341,61,2,0.44879187659909936
341,61,3,0.3251378290721076
341,61,4,0.3919889071471805
341,61,5,0.38766914347519255
341,61,6,1.0000000000000002
341,61,7,0.5725941287646897
342,62,0,0.4307100291094383
342,62,1,0.3848461382605491
342,62,2,0.4375290605678277
342,62,3,0.3625582799803524
342,62,4,0.5855537282845349
342,62,5,0.39769339261713155
342,62,6,0.4068585183075192
342,62,7,0.31173282423549675
342,62,8,0.42872674959412604
342,62,9,1.0000000000000002
342,62,10,0.5566905005407106
343,62,0,0.4261500259925856
343,62,1,0.35385560201363414
343,62,2,0.5073788614151994
343,62,3,0.4767681732946752
343,62,4,0.42583212205771664
343,62,5,0.36709345422307765
343,62,6,0.383278871743592
343,62,7,0.9999999999999998
343,62,8,0.6913832219494377
343,62,9,0.3774120686599049
343,62,10,0.3564843762514502
344,62,0,0.4648590852791824
344,62,1,0.5627729926458588
344,62,2,1.0
344,62,3,0.4681772194739052
344,62,4,0.41967398520058485
344,62,5,0.4524815577356606
344,62,6,0.3793277016737707
344,62,7,0.3706239172258316
344,62,8,0.7083181514674106
344,62,9,0.4388533570868324
344,62,10,0.4731289833969817
345,62,0,0.4648590852791824
345,62,1,0.42154851026232887
345,62,2,0.4534333457247525
345,62,3,0.41139937866466364
345,62,4,0.5179978358437978
345,62,5,1.0
345,62,6,0.38114850514378107
345,62,7,0.364976698165812
345,62,8,0.6913832219494377
345,62,9,0.39769339261713155
345,62,10,0.35801991990490273
346,62,0,0.4334502848209876
346,62,1,0.5875591083045733
346,62,2,0.48580238266628784
346,62,3,0.35984195173619804
346,62,4,0.29831471587571184
346,62,5,0.29459676037552696
346,62,6,0.3859226325032842
346,62,7,0.29423557135520845
346,62,8,0.3571439593318243
346,62,9,0.34949751749424596
346,62,10,0.32504426192219804
347,62,0,0.4648590852791824
347,62,1,0.42154851026232887
347,62,2,0.40099358305487764
347,62,3,0.4072792031471739
347,62,4,0.3998726318544626
347,62,5,0.4543796889789863
347,62,6,0.7215470732960556
347,62,7,0.3177792297384248
347,62,8,0.40936286957115964
347,62,9,0.4310659525935292
347,62,10,0.3540172917743805
348,62,0,0.38020499524403956
348,62,1,0.4806105557807144
348,62,2,0.4164317004417821
348,62,3,0.39921023498096053
348,62,4,0.696891399783538
348,62,5,0.4607442849189027
348,62,6,0.3778280841720574
348,62,7,0.3273797983115748
348,62,8,0.3857873033483975
348,62,9,0.5532687270530313
348,62,10,0.41655354206463313
349,62,0,0.4261500259925856
349,62,1,0.39453095268046795
349,62,2,0.43600178526116967
349,62,3,1.0
349,62,4,0.3858024395876965
349,62,5,0.37097438625643914
349,62,6,0.4315214888362999
349,62,7,0.3483111492386656
349,62,8,0.6913832219494377
349,62,9,0.3774120686599049
349,62,10,0.35774830876897784
350,62,0,0.4261500259925856
350,62,1,0.4213804867027343
350,62,2,0.4654723275163517
350,62,3,0.3931794501499033
350,62,4,0.4210309986235362
350,62,5,0.4474366444331045
350,62,6,0.3551692967518951
350,62,7,0.33350400532667335
350,62,8,0.8013257276473336
350,62,9,0.5725941287646897
350,62,10,0.5468657887654185
351,62,0,0.4261500259925856
351,62,1,0.4213804867027343
351,62,2,0.47288211596277224
351,62,3,0.40930048609170966
351,62,4,0.4310489956180889
351,62,5,0.4350949123013253
351,62,6,0.3805922688099442
351,62,7,0.33350400532667335
351,62,8,0.7847843018620735
351,62,9,0.5872067943546164
351,62,10,0.5477654738205625
352,63,0,0.4283399751972195
352,63,1,0.3525385347369272
352,63,2,0.4109687388473303
352,63,3,0.4055974353266702
352,63,4,0.4313210373100446
352,63,5,0.0
352,63,6,0.3937586384112722
352,63,7,0.629973662297081
352,63,8,0.39012370765630244
352,63,9,1.0
352,63,10,0.4812633890513076
352,63,11,0.4514881238529166
352,63,12,0.3998539398396448
352,63,13,0.6181244441451699
352,63,14,0.4678471669156473
352,63,15,0.5704958586050297
352,63,16,0.4391163487843517
352,63,17,0.4351604257617309
352,63,18,0.46841104804008754
352,63,19,0.6050962235817448
352,63,20,0.34975770831795566
352,63,21,0.44721747011714663
352,63,22,0.4881809692983653
352,63,23,0.600914777910234
352,63,24,0.3635851699319713
352,63,25,0.4564357628378363
352,63,26,0.4691505246898257
352,63,27,0.4955909024960355
352,63,28,0.4117885009969354
352,63,29,0.41043836651128734
352,63,30,0.434045703887249
352,63,31,0.34838337114667195
352,63,32,0.5263179893830089
352,63,33,0.5515748987438902
352,63,34,0.5909869539597904
352,63,35,0.6177986092347498
352,63,36,0.5170801768559506
352,63,37,0.45610498095596375
352,63,38,0.38434297828066627
352,63,39,0.5626069750113176
352,63,40,0.4347023534831209
352,63,41,0.35048232769001736
352,63,42,0.37736127595163305
352,63,43,0.5453846129141879
352,63,44,0.5450849908803235
352,63,45,0.4828612487523851
352,63,46,0.44160999631649517
352,63,47,0.4433093424983767
352,63,48,0.4029135129555555
352,63,49,0.37885947234418466
352,63,50,0.5854743508402305
352,63,51,0.43948426722248
352,63,52,0.4153916806874893
353,63,0,1.0
353,63,1,0.36508464611250524
353,63,2,0.42351485022290836
353,63,3,0.4181435467022483
353,63,4,0.510704211430845
353,63,5,0.0
353,63,6,0.3938498305000181
353,63,7,0.629973662297081
353,63,8,0.42867025443093254
353,63,9,0.4283399751972195
353,63,10,0.3777546970495544
353,63,11,0.4514881238529166
353,63,12,0.3998539398396448
353,63,13,0.6181244441451699
353,63,14,0.4678471669156473
353,63,15,0.43660269719463557
353,63,16,0.3633087984842781
353,63,17,0.4351604257617309
353,63,18,0.4455872045914101
353,63,19,0.6050962235817448
353,63,20,0.3696244937478583
353,63,21,0.44721747011714663
353,63,22,0.4881809692983653
353,63,23,0.600914777910234
353,63,24,0.39417718234277743
353,63,25,0.4514230904812942
353,63,26,0.4691505246898257
353,63,27,0.4983865748673948
353,63,28,0.4950193941642258
353,63,29,0.41043836651128734
353,63,30,0.4026243654843844
353,63,31,0.36220929371815624
353,63,32,0.5167545267187199
353,63,33,0.5515748987438902
353,63,34,0.5909869539597904
353,63,35,0.6177986092347498
353,63,36,0.5170801768559506
353,63,37,0.45610498095596375
353,63,38,0.49788094874420635
353,63,39,0.5626069750113176
353,63,40,0.5016859318615717
353,63,41,0.46576166388232404
353,63,42,0.4623952925745133
353,63,43,0.5453846129141879
353,63,44,0.5450849908803235
353,63,45,0.3888923596301024
353,63,46,0.4351221388513243
353,63,47,0.4748297386021517
353,63,48,0.3957557433823176
353,63,49,0.4872610387019929
353,63,50,0.5923873121259726
353,63,51,0.4935177523705023
353,63,52,0.43458170155238274
354,63,0,0.4666213088227494
354,63,1,0.3525385347369272
354,63,2,0.4109687388473303
354,63,3,0.4055974353266702
354,63,4,0.4313210373100446
354,63,5,0.0
354,63,6,0.37044584763981286
354,63,7,0.3949200684981184
354,63,8,1.0
354,63,9,0.37777725854332384
354,63,10,0.4399213319049394
354,63,11,0.42921656072488007
354,63,12,0.3998539398396448
354,63,13,0.6316701399076124
354,63,14,0.4678471669156473
354,63,15,0.4779401495775748
354,63,16,0.3995465364464204
354,63,17,0.4351604257617309
354,63,18,0.4807259872382584
354,63,19,0.6186419193441874
354,63,20,0.3696244937478583
354,63,21,0.44721747011714663
354,63,22,0.4881809692983653
354,63,23,0.600914777910234
354,63,24,0.3858418698838537
354,63,25,0.4715079288206678
354,63,26,0.4691505246898257
354,63,27,0.4828640423238083
354,63,28,0.38353395623825887
354,63,29,0.4563087910473794
354,63,30,0.40745488289968124
354,63,31,0.29302226679140375
354,63,32,0.5198026209772978
354,63,33,0.5651205945063329
354,63,34,0.5909869539597904
354,63,35,0.6177986092347498
354,63,36,0.5170801768559506
354,63,37,0.45610498095596375
354,63,38,0.39095654349689346
354,63,39,0.5626069750113176
354,63,40,0.3036166245364743
354,63,41,0.3632549740654524
354,63,42,0.3765365928302611
354,63,43,0.5589303086766306
354,63,44,0.5586306866427662
354,63,45,0.38412848527257415
354,63,46,0.41478440705931724
354,63,47,0.4628699254942233
354,63,48,0.4029135129555555
354,63,49,0.37885947234418466
354,63,50,0.5577937986625963
354,63,51,0.4497043900167886
354,63,52,0.4270379071401933
355,63,0,0.38180812973664857
355,63,1,0.3525385347369272
355,63,2,0.4109687388473303
355,63,3,0.4055974353266702
355,63,4,0.4313210373100446
355,63,5,0.0
355,63,6,0.37044584763981286
355,63,7,1.0
355,63,8,0.38632769587808147
355,63,9,0.36726055755099507
355,63,10,0.4399213319049394
355,63,11,0.5703581055720823
355,63,12,0.3998539398396448
355,63,13,0.6181244441451699
355,63,14,0.45412499562576886
355,63,15,0.4779401495775748
355,63,16,0.3848784362872271
355,63,17,0.4351604257617309
355,63,18,0.46841104804008754
355,63,19,0.6050962235817448
355,63,20,0.3444073617378674
355,63,21,0.44721747011714663
355,63,22,0.4881809692983653
355,63,23,0.600914777910234
355,63,24,0.3733062317917115
355,63,25,0.4564357628378363
355,63,26,0.4691505246898257
355,63,27,0.44115236261907076
355,63,28,0.399184036650082
355,63,29,0.4072397079451644
355,63,30,0.4103893628607751
355,63,31,0.29732374994295235
355,63,32,0.5167545267187199
355,63,33,0.5515748987438902
355,63,34,0.5909869539597904
355,63,35,0.6177986092347498
355,63,36,0.5170801768559506
355,63,37,0.45610498095596375
355,63,38,0.38434297828066627
355,63,39,0.5626069750113176
355,63,40,0.3132048739977685
355,63,41,0.36313557759231935
355,63,42,0.3765365928302611
355,63,43,0.5453846129141879
355,63,44,0.5450849908803235
355,63,45,0.37891238036803365
355,63,46,0.3937681033008196
355,63,47,0.4419919714559416
355,63,48,0.46288379216051556
355,63,49,0.37885947234418466
355,63,50,0.5599445402383706
355,63,51,0.42779883486914716
355,63,52,0.4153916806874893
356,64,0,0.25915050659625033
356,64,1,0.4517781857069428
356,64,2,0.5573880141748058
356,64,3,0.3802709311877677
357,64,0,0.3242347897751412
357,64,1,0.4517781857069428
357,64,2,0.9999999999999998
357,64,3,0.4636361747708764
358,65,0,0.5395173420812739
358,65,1,0.6285541583336755
358,65,2,0.5550265808543301
358,65,3,1.0000000000000002
359,65,0,0.53490296974693
359,65,1,0.47535425900245043
359,65,2,0.5328561505521126
359,65,3,0.4667087180967643
360,65,0,0.5021507101331822
360,65,1,0.4411419174560604
360,65,2,1.0000000000000002
360,65,3,0.5188467473788477
361,65,0,0.46466283672492337
361,65,1,0.47535425900245043
361,65,2,0.5328561505521126
361,65,3,0.45147994760812177
362,65,0,0.5395173420812739
362,65,1,0.6285541583336755
362,65,2,0.5550265808543301
362,65,3,1.0000000000000002
363,66,0,0.3018351375767155
363,66,1,0.420820613877299
363,66,2,0.4097007516310396
363,66,3,0.8592709583010513
363,66,4,0.7538869594882666
363,66,5,0.3836425740086548
363,66,6,0.3059880069460076
363,66,7,0.3911117316967175
363,66,8,0.38434377045450063
363,66,9,0.39146232991964036
363,66,10,0.37128000843439746
363,66,11,0.3967983001542773
363,66,12,0.5850174581738834
363,66,13,0.4492600037442174
363,66,14,0.4239204465644988
363,66,15,0.520261891232996
363,66,16,0.5012566369416536
363,66,17,0.5925523202516496
363,66,18,0.5578970898784968
363,66,19,0.5047916897139246
364,66,0,0.2945541144536273
364,66,1,0.5030272732454538
364,66,2,0.45004932341551107
364,66,3,0.8946160011872152
364,66,4,1.0
364,66,5,0.385733421865673
364,66,6,0.273932035876424
364,66,7,0.39140239772562063
364,66,8,0.43677170127274884
364,66,9,0.41692153742915855
364,66,10,0.37128000843439746
364,66,11,0.4232508407303675
364,66,12,0.5833843115019313
364,66,13,0.4581470445615873
364,66,14,0.4276092090735778
364,66,15,0.6296081815219635
364,66,16,0.5012566369416536
364,66,17,0.7506283184708268
364,66,18,0.8174849074281677
364,66,19,0.677347062813968
365,66,0,0.2729264718204451
365,66,1,0.5343916482049462
365,66,2,0.44511109991474695
365,66,3,0.7529103769563092
365,66,4,0.6703450644107658
365,66,5,0.3836425740086548
365,66,6,0.32271241299209397
365,66,7,0.3697365628166012
365,66,8,0.43677170127274884
365,66,9,0.39630112644864823
365,66,10,0.37128000843439746
365,66,11,0.3650934187724106
365,66,12,0.5850174581738834
365,66,13,0.4581470445615873
365,66,14,0.4069887980930674
365,66,15,0.5888762140207672
365,66,16,0.5012566369416536
365,66,17,0.4457095011730138
365,66,18,0.8174849074281677
365,66,19,0.6636001221602944
366,66,0,0.2655125496365979
366,66,1,0.5030272732454538
366,66,2,0.4294289124350007
366,66,3,0.7072506421979123
366,66,4,0.6975811530115198
366,66,5,0.37145025874404664
366,66,6,0.26679045431561077
366,66,7,0.36364040518429713
366,66,8,0.43677170127274884
366,66,9,0.39630112644864823
366,66,10,0.30650543507404154
366,66,11,0.4232508407303675
366,66,12,0.5519437253877129
366,66,13,0.4581470445615873
366,66,14,0.4069887980930674
366,66,15,0.4594660956761656
366,66,16,0.4300103860984531
366,66,17,0.4217142643879614
366,66,18,0.8174849074281677
366,66,19,0.6636001221602944
367,67,0,0.531914037833565
367,67,1,0.5112287557066493
367,67,2,0.6059698033879181
367,67,3,0.7044773525409385
367,67,4,0.5478706939475916
367,67,5,0.6382965551580733
368,67,0,0.531914037833565
368,67,1,0.5989625738542149
368,67,2,0.6059698033879181
368,67,3,0.7044773525409385
368,67,4,0.5325430989477812
368,67,5,0.626034479158225
369,67,0,0.33475718238889246
369,67,1,0.5954183701131582
369,67,2,0.5624923556313223
369,67,3,0.5123005487504305
369,67,4,0.49993501313033445
369,67,5,0.4722930361258186
370,67,0,0.33475718238889246
370,67,1,0.5837336072499963
370,67,2,0.5624923556313223
370,67,3,0.5123005487504305
370,67,4,0.5152626081301448
370,67,5,0.48455511212566693
371,68,0,0.3393332106477645
371,68,1,0.471521166653297
371,68,2,0.5216285537723401
371,68,3,0.8027615778855947
371,68,4,0.42257389806035633
371,68,5,0.45242399306584596
372,68,0,0.3180737965456483
372,68,1,0.3621572840844482
372,68,2,0.4517781857069428
372,68,3,0.6955085978122283
372,68,4,0.38161315632871695
372,68,5,0.44334066875330846
373,68,0,0.33445729013896286
373,68,1,0.46816745345408217
373,68,2,0.5416587373501555
373,68,3,1.0
373,68,4,0.43182206803139395
373,68,5,0.4671622981331487
374,68,0,0.34516527974270333
374,68,1,0.5614663424104096
374,68,2,0.4517781857069428
374,68,3,0.47261662665944515
374,68,4,0.41996901390924346
374,68,5,0.46074804377562956
375,68,0,0.34516527974270333
375,68,1,0.5614663424104096
375,68,2,0.4517781857069428
375,68,3,0.41489107271037035
375,68,4,0.3911891726105133
375,68,5,0.4136355633959398
376,69,0,0.2858265390109501
376,69,1,0.6305617353944921
376,69,2,0.4517781857069428
376,69,3,0.5416152938701847
376,69,4,0.4470340605279457
377,69,0,0.28749092962992356
377,69,1,0.7405352837668759
377,69,2,0.5465065177883338
377,69,3,0.9999999999999999
377,69,4,0.6257542316374608
378,69,0,0.2617741295226535
378,69,1,0.6427009304600756
378,69,2,0.48746870770439643
378,69,3,0.7154825048411544
378,69,4,1.0000000000000002
379,70,0,0.3262466384544809
379,70,1,0.6511469624723933
379,70,2,0.7638884221945642
379,70,3,0.47863258872191483
380,70,0,0.3547578421281676
380,70,1,0.439572414395745
380,70,2,0.44589364872638715
380,70,3,0.7606164273347659
381,70,0,0.29577755963069197
381,70,1,0.439572414395745
381,70,2,0.44589364872638715
381,70,3,0.4404260048490928
382,70,0,0.3254736052740827
382,70,1,0.437163199884934
382,70,2,0.37832657720892204
382,70,3,0.6645828591364691
383,70,0,0.291017584409716
383,70,1,0.46918356393229976
383,70,2,0.3823364753203078
383,70,3,0.39893932073767235
384,71,0,0.2956080968734834
384,71,1,0.49697140930621
384,71,2,0.44273260766095435
385,71,0,0.26346300496737446
385,71,1,0.5695150783995546
385,71,2,0.6962752407889579
386,72,0,0.3308878308851683
386,72,1,0.5410057203173522
386,72,2,0.47075430528860646
386,72,3,0.5702670328871756
387,72,0,0.47772636959303344
387,72,1,0.5410057203173522
387,72,2,0.47088110932213634
387,72,3,0.500416650572949
388,72,0,0.47772636959303344
388,72,1,0.5262830947361652
388,72,2,0.46351979653154285
388,72,3,0.500416650572949
389,72,0,0.47772636959303344
389,72,1,0.5161649566334444
389,72,2,0.5002168068726367
389,72,3,0.4618443501319913
390,72,0,0.47772636959303344
390,72,1,0.5161649566334444
390,72,2,0.43894504237059984
390,72,3,0.4618443501319913
391,72,0,0.47772636959303344
391,72,1,0.4096970603780814
391,72,2,0.4024257021485576
391,72,3,0.500416650572949
392,73,0,0.2930331511269393
392,73,1,0.4858453886091536
392,73,2,0.3654700818344707
392,73,3,0.24941617342902875
392,73,4,0.42975380168026556
392,73,5,0.4473532837540578
392,73,6,0.35202967103535193
392,73,7,0.0
392,73,8,0.409357451593541
393,73,0,0.34939653045663704
