question_id,table_id,score
1079,188,0.4098831991519414
1080,188,0.4504469470589316
1081,189,0.4932847974830045
1082,189,0.530376825290799
1083,189,0.43751180532860423
1084,189,0.5070416123258329
1085,190,0.4903332882363607
1086,190,0.5830640970967641
1087,190,0.5375462754039487
1088,190,0.5505269542635248
1089,191,0.46083281633181417
1090,191,0.620082957808005
1091,191,0.5941718005357031
1092,191,0.5666485812749856
1093,191,0.5668521771959716
1094,192,0.5203367240428743
1095,192,0.5146531847053758
1096,192,0.5394472217653489
1097,193,0.4610902967404532
1098,193,0.4566253514706714
1099,194,0.5120640095874848
1100,194,0.6060256471595822
1101,194,0.5275551258333886
1102,195,0.4116551834178866
1103,195,0.4569184650522425
1104,195,0.46622030060596353
1105,195,0.4611069158405156
1106,195,0.5314297757221728
1107,195,0.3768091159912313
1108,196,0.5730254549492843
1109,196,0.7568466797128549
1110,196,0.9302199793343505
1111,196,0.7270697445544051
1112,197,0.44292480900838294
1113,197,0.44292480900838294
1114,197,0.45556157042117107
1115,197,0.45556157042117107
1116,197,0.46162284599970044
1117,197,0.46162284599970044
1118,197,0.43873722696774947
1119,197,0.43873722696774947
1120,198,0.3436175423960305
1121,198,0.7258490281966383
1122,198,0.49818501079488675
1123,198,0.5292121898937906
1124,199,0.47441456046476405
1125,199,0.596106672102034
1126,199,0.5521507267574117
1127,199,0.4762389210906914
1128,199,0.4680858770506918
1129,199,0.4329868028623234
1130,199,0.5399188205155394
1131,200,0.5074061500755871
1132,200,0.5046689800223003
1133,201,0.7008368828851387
1134,201,0.6769718153377681
1135,202,0.3907741866770818
1136,202,0.7446196162538559
1137,202,0.5883885409353133
1138,202,0.4572864133110386
1139,203,0.5000778535396466
1140,203,0.5301244188230186
1141,203,0.5184511095618755
1142,203,0.5488625330648432
1143,203,0.5220330818502502
1144,203,0.5498391554414176
1145,203,0.5114581482285768
1146,203,0.49557602607026807
1147,203,0.5208153679812854
1148,204,0.42404509382625866
1149,204,0.4629024698165301
1150,204,0.46231519743182814
1151,204,0.4745968244041733
1152,204,0.44024753955389634
1153,205,0.5490364998984227
1154,205,0.7168495772600854
1155,205,0.7656552789163774
1156,205,0.6956466414067276
1157,205,0.6794094062748853
1158,206,0.4881482509201979
1159,206,0.48047690855422853
1160,206,0.5920221714944266
1161,207,0.5161744177247667
1162,207,0.5086281473596301
1163,208,0.38284433431611603
1164,208,0.3938925142881553
1165,208,0.4323583250814562
1166,208,0.36401784845410307
1167,208,0.4496309686217604
1168,208,0.4912711970820893
1169,208,0.5044161305283272
1170,208,0.5036179006703959
1171,208,0.45374235001596147
1172,208,0.4929132544896264
1173,209,0.6277062280115706
1174,209,0.5053472273902324
1175,209,0.5759095360899599
1176,209,0.6491063404055666
1177,209,0.7199821256407513
1178,210,0.7755068366798117
1179,210,0.4025108439184542
1180,210,0.623096995556535
1181,211,0.44557260388712316
1182,211,0.4776867006527607
1183,211,0.47704304696738586
1184,211,0.5692879327056396
1185,212,0.5346980517429046
1186,212,0.5885779686498328
1187,212,0.7092310512092695
1188,213,0.45023043459638024
1189,213,0.4668548263664967
1190,213,0.5330257963692567
1191,213,0.48443487313087036
1192,213,0.4285073845121573
1193,213,0.49304691096797854
1194,213,0.47991508215090656
1195,213,0.44280419035361174
1196,213,0.4152558332465744
1197,213,0.44797475546142246
1198,214,0.7985768455461246
1199,214,0.790615861779086
1200,214,0.8780048649554619
1201,215,0.4734915241007161
1202,215,0.4983999760222749
1203,215,0.4940427879213876
1204,215,0.5078837825699088
1205,216,0.5855056687838647
1206,216,0.704344328592967
1207,216,0.704344328592967
1208,216,0.6529664889814724
1209,216,0.4946679008154147
1210,216,0.6010097419187355
1211,216,0.5533104106987113
1212,217,0.45855324781269835
1213,217,0.4136237382707315
1214,217,0.5314607746227501
1215,217,0.4563015811755368
1216,217,0.4717417915932084
1217,217,0.41857140027556594
1218,217,0.5315555339385905
1219,217,0.4733235875356341
1220,218,0.4473756753654551
1221,218,0.42080377555509896
1222,218,0.4103419137779385
1223,218,0.42591878402474503
1224,218,0.45045261590826413
1225,218,0.45544412621240343
1226,218,0.46586482026371656
1227,218,0.4778190146824305
1228,219,0.9223975672970537
1229,219,1.0
1230,220,0.7618182543814866
1231,220,0.7722934160931235
1232,221,0.5014966497749556
1233,221,0.6050696366860006
1234,221,0.6167208790174168
1235,221,0.5576175045766321
1236,221,0.5710466440003633
1237,221,0.5310608509164768
1238,221,0.5505877088556892
1239,221,0.5614845329198791
1240,221,0.5112453513002885
1241,222,0.47026672594102675
1242,222,0.4729041793247578
1243,222,0.4728505123647655
1244,222,0.543385168010981
1245,222,0.5123879631079602
1246,222,0.5939062042342348
1247,222,0.4585680010370969
1248,222,0.45704510140490207
1249,222,0.5754581030857975
1250,222,0.5178843353389735
1251,223,0.6333142359553449
1252,223,0.6333142359553449
1253,223,0.7065449941941223
1254,224,0.553327219214786
1255,224,0.8031964414556452
1256,224,0.7563059038235487
1257,224,0.7667013289661073
1258,225,0.5937396413285405
1259,225,0.6701687992457043
1260,225,0.6902465536708271
1261,226,0.9734875092999355
1262,226,0.9533754832691246
1263,226,0.9439339040375764
1264,226,0.8089467690991137
1265,226,0.949725765455699
1266,226,0.950656467206042
1267,226,0.9482447181004541
1268,226,0.7793658226826095
1269,227,0.5802244762290812
1270,227,0.6041718290348724
1271,227,0.6583156293595327
1272,227,0.47080537529849936
1273,227,0.5745170195471919
1274,227,0.6222724075645647
1275,227,0.6027883185037843
1276,227,0.4508965127511623
1277,227,0.5975469422315592
1278,228,0.4980360892585388
1279,228,0.5894816189930802
1280,228,0.43779131949148714
1281,228,0.5813986453685936
1282,228,0.4550702992366122
1283,228,0.44898448405828206
1284,228,0.4503602654447268
1285,228,0.3905505403443717
1286,228,0.5541194755642285
1287,228,0.39097554064779944
1288,229,0.5838266809736414
1289,229,0.7674885364062627
1290,230,0.4871345965838449
1291,230,0.4629495775602102
1292,230,0.6112043280531666
1293,230,0.6112043280531666
1294,231,0.5090605630241557
1295,231,0.5805958139542168
1296,231,0.5074770594110195
1297,231,0.5079676753529206
1298,231,0.4981721121230049
1299,232,0.4665713874560831
1300,232,0.5579002053911841
1301,232,0.5551077261463915
1302,232,0.4850760155282422
1303,232,0.48437838852750825
1304,233,0.5833329317230029
1305,233,0.5510692794881429
1306,233,0.5064795494550978
1307,234,0.655424905927092
1308,234,0.9046282869209408
1309,235,0.5758976348737598
1310,235,0.5959248435079295
1311,235,0.5293027874242455
1312,235,0.5753136851305303
1313,235,0.5551348966272363
1314,236,0.6785386590690994
1315,236,0.7232376672733749
1316,236,0.5817091528227412
1317,236,0.7582259970481572
1318,237,0.4258140295270402
1319,237,0.7867846049568026
